control,layer,val_r2,val_pearson_r,val_mse,test_r2,test_pearson_r,test_mse
within_scenario_family,16,0.8889635050646746,0.9439349587722446,0.047951423166266015,0.9007558238802528,0.9498432264531292,0.041536225529803975
within_scenario_family,17,0.8956662082701105,0.9474616743767835,0.04505684190315113,0.8973817836282607,0.9480525780465636,0.04294834765457512
within_scenario_family,18,0.8837384506818284,0.9415759523814063,0.05020787762229456,0.8892489788181324,0.944967786503053,0.04635213443573362
within_scenario_family,19,0.8848773802016715,0.9414988055811311,0.04971602770038955,0.8842780834486514,0.9413821387371811,0.048432581261174466
within_scenario_family,20,0.9115379137274974,0.9553566372280767,0.03820260118526112,0.9007270946823196,0.9504963372843935,0.041548249433788056
within_scenario_family,21,0.9081037753289398,0.9532592767243787,0.039685643527841145,0.8990229201443903,0.9494960233585278,0.04226149005623193
within_scenario_family,22,0.9108214635406988,0.9550334433959703,0.038512002216919604,0.902261238193467,0.9514719334716628,0.04090617114400285
within_scenario_family,23,0.9082505906538326,0.9536890644754595,0.03962224091615631,0.8986260324796188,0.9496837989742092,0.04242759769295669
within_scenario_family,24,0.8985908497884063,0.9488162186119599,0.04379382722374216,0.8977232367130616,0.9489981626753197,0.042805440807114056
global,0,-0.000510216070276126,nan,0.4147615068548077,-0.006426294142059197,nan,0.4092293896326398
global,1,-0.9550418670066152,0.09868905898206819,0.8104625996811853,-1.311937690497572,-0.10171320401189358,0.9400716728665581
global,2,-0.7467290168001262,0.042272997590485244,0.724106508297912,-0.8225755620368982,-0.012884178521297512,0.7410890287276682
global,3,-0.6210057340866535,0.051209800192047863,0.6719879218533032,-0.7974268481941509,-0.03526093803424338,0.7308631504136616
global,4,-0.6958943238282558,-0.003166545192312022,0.7030329864898813,-0.8701839244790159,-0.05804043363923648,0.7604473674525182
global,5,-0.6952460358719272,0.012815662373681492,0.7027642387196699,-0.7642507602398616,0.001029829577679954,0.717373210511499
global,6,-0.8087674584195315,0.00617603453207786,0.7498245440717528,-0.7902073525406537,-0.005328812324679061,0.7279275854180604
global,7,-0.8534270250513578,0.04491597655300839,0.7683381672753743,-0.8951589914099021,-0.05196817412802484,0.7706026380924546
global,8,-0.8235564226464196,0.026819362022975406,0.7559553091444555,-0.8557977426397958,-0.0018230532325410418,0.754597710654524
global,9,-0.7926121908293837,0.022574595349354496,0.743127377944204,-1.01379639742605,-0.020595753662862624,0.8188425474968236
global,10,-0.893087696789048,0.02979884953775743,0.7847794986167055,-1.154456245940751,-0.023978126000074592,0.8760371421616622
global,11,-0.7585760055480255,0.0635175524790419,0.7290176774452598,-1.0671291818359596,-0.028153575978910054,0.840528529807214
global,12,-0.7280213690315851,0.06903889664506938,0.7163512529756174,-1.2841771138812978,-0.07178219136395622,0.9287837684361473
global,13,-0.8542172350351571,0.04415224667184704,0.7686657488216173,-1.153221141109821,-0.004054990917213122,0.875534928339313
global,14,-0.950006601582279,0.05589315162760118,0.8083752304157175,-1.1797080959385826,-0.034474125436294065,0.8863049573229471
global,15,-0.9570901026395926,0.06402577907051742,0.81131169575625,-1.1410904319757167,-0.04268982482229239,0.8706023836277379
global,16,-0.9982060865254521,0.07628941556792153,0.8283563267439251,-1.2254049426431002,-0.04980040748562615,0.904886042489216
global,17,-0.9463010382093424,0.07113358250051946,0.8068390891313818,-1.1417810480726085,-0.04561783278014866,0.8708831994266161
global,18,-0.9503443386821446,0.05209317842290831,0.8085152393293807,-1.2118644095798787,-0.09104043141901608,0.8993802403127275
global,19,-0.9074698334378144,0.07607771685399418,0.7907416133182059,-1.287588020066874,-0.08416351036510329,0.9301706986709216
global,20,-1.0832271709396082,0.03171628785089021,0.8636018170144296,-1.1945014771808786,-0.052401774391956306,0.8923201880573034
global,21,-1.0144963845911228,0.040775835440134654,0.8351094697546677,-1.0862155340101953,-0.037351928468190604,0.8482893527269237
global,22,-0.9822008628495151,0.05303803875433889,0.8217213613205301,-1.0665759515641642,-0.02785540648142209,0.8403035773315376
global,23,-0.9749921329727003,0.06299366006480378,0.8187329823732761,-1.1421713192546306,-0.022046891153127624,0.8710418900714648
global,24,-0.8719704598759912,0.07171449143271814,0.7760253481222998,-1.038334757079848,-0.06774917810368186,0.8288202458162721
permuted_alignment,0,-0.010612341903401878,nan,0.42571995251617234,-0.00015285805899512006,nan,0.4313879155075972
permuted_alignment,1,-0.8387634983837473,0.019282465229607075,0.7745782203154834,-0.9127262711604629,0.04630913383377786,0.825000891017661
permuted_alignment,2,-0.7429191814742411,0.013444218738118265,0.7342038489053626,-0.6795647605151027,0.024418790280251602,0.7244332055449557
permuted_alignment,3,-0.8040884183583974,-0.02907057712226393,0.7599713598905615,-0.6697514787442007,-0.028021963679005734,0.7202005213774038
permuted_alignment,4,-0.811128543282049,-0.029129469874871878,0.7629370090558587,-0.7056299613120931,-0.05487479215072294,0.7356756996782249
permuted_alignment,5,-0.739943821307449,0.04141217352348668,0.7329504798968864,-0.6226645327010418,0.039005997332143647,0.6998908863676132
permuted_alignment,6,-0.6815133004840228,0.03572683583390489,0.7083366517067475,-0.6148625998720039,0.07095116947199841,0.6965257412171202
permuted_alignment,7,-0.7377605869165735,0.04080784171681951,0.7320307934823462,-0.7455543048270441,0.019430175418844658,0.7528959467516058
permuted_alignment,8,-0.8343694452050954,-0.0031819889135325753,0.7727272275727607,-0.8220415697554504,-0.03198509646732947,0.7858865856469218
permuted_alignment,9,-0.8894392037432826,0.02530114186236763,0.7959253363013744,-0.8479479313569149,-0.027787308185050087,0.7970605689431657
permuted_alignment,10,-1.0048959009032328,0.023844480470536715,0.8445614132564947,-0.9012542222352831,0.001155215805420533,0.8200527441093586
permuted_alignment,11,-0.9985218320799103,0.013124854620343613,0.8418763398962298,-0.9140151966820353,-0.02360863679860486,0.8255568329314549
permuted_alignment,12,-0.8857943609574377,0.04323480108733875,0.7943899480685369,-0.8955043439243364,0.009350088334396774,0.8175726951858416
permuted_alignment,13,-0.9305690784340168,0.04929698436600221,0.8132512758078694,-0.829532905318801,0.03641565955830185,0.7891177633684087
permuted_alignment,14,-1.0605659899619617,0.04173074010058306,0.8680124109219461,-0.9734080021314466,-0.010164722807957764,0.8511742556409129
permuted_alignment,15,-1.0188398840704176,0.03968813590630764,0.8504353093150365,-0.918342623160018,0.01800175083307097,0.8274233471075702
permuted_alignment,16,-1.0802068369810365,0.022423208488766787,0.8762861080792456,-1.0192947363392082,-0.03497298305652298,0.8709662129000799
permuted_alignment,17,-0.9499894380635316,0.016974085732135703,0.8214320927606414,-1.0984099758207875,-0.05823284333653961,0.9050903549947973
permuted_alignment,18,-0.9539323472309684,-0.013096034525846444,0.8230930413102855,-1.0450723870907437,-0.058175133751132146,0.8820846803771102
permuted_alignment,19,-0.8910264069283813,-0.0006951013028174025,0.7965939448633094,-0.9744586532258486,-0.053305026945419554,0.851627424555932
permuted_alignment,20,-0.8651261479390606,0.05128800447999225,0.7856834734887731,-0.8017585317922717,-0.0016720572122222058,0.7771380654616392
permuted_alignment,21,-0.8527942926734704,0.06055425245764336,0.7804886855167446,-0.9449087151357949,-0.0399211401524239,0.8388818866180752
permuted_alignment,22,-0.9516376448679675,0.04924585177773986,0.8221263990672513,-0.9671904057909446,-0.0162559200767596,0.8484924696487174
permuted_alignment,23,-0.8961428452630511,0.04654785945597393,0.7987492419980992,-0.9299712066650223,0.02052838971203405,0.8324390108214801
permuted_alignment,24,-0.9204608982214084,0.014846162740327363,0.8089932098594249,-0.8914093994609418,0.02035205849061457,0.8158064556136111
