control,layer,val_r2,val_pearson_r,val_mse,test_r2,test_pearson_r,test_mse
global,1,-1.2989314019759695,-0.06155967989186021,1.3009250584926586,-1.1013659261452884,0.06659438876880602,1.0383256762970068
global,2,-0.7462619879447807,0.015261956783490155,0.9881791065440049,-0.8338551421310456,0.031419612614360576,0.9061434074820481
global,3,-0.6867083057639363,0.05411722514624436,0.9544787197434343,-0.9278441289495822,-0.020297399720968515,0.9525851895099157
global,4,-0.6901415636277961,0.022170987754063932,0.956421540300639,-0.7778113023797568,0.04506731855082587,0.878451058858701
global,5,-0.7195846502822858,-0.0016519722410034716,0.973082867904966,-0.7993672351519321,-0.00672276948257278,0.8891022634848934
global,6,-0.7276701361929068,-0.0013659654988780942,0.9776583029188926,-0.863014553258407,-0.03581943855268285,0.9205516382916051
global,7,-0.7251614461522853,0.023463737720159677,0.9762386791167076,-0.9294940982589261,-0.05002268755389162,0.9534004713595345
global,8,-0.7287730528046643,0.05669938350229149,0.9782824241329618,-1.0625450546339943,-0.04362287889358073,1.019143530453258
global,9,-0.846302863946623,0.01581569787659445,1.0447904879677792,-1.1096844072783418,-0.007920865720207374,1.0424359992259056
global,10,-0.7837242734198873,0.04885678131979878,1.0093783584577778,-1.0535909828494914,-0.019900476436177667,1.0147191498512982
global,11,-0.8077597984606868,0.05262250843890223,1.0229796415551022,-1.069746426399079,0.006049005469097327,1.0227018679684967
global,12,-0.9002141754683288,0.024274411261120402,1.0752979559307245,-1.3454834385508554,-0.034528425940323855,1.15894887571731
global,13,-1.0414347138370026,-0.01588247573586887,1.1552121878124255,-1.1818541133730194,-0.000463773058724822,1.0780964512949904
global,14,-1.0064642720133374,-0.007625269542242583,1.1354230266239433,-1.1740263049729895,-0.014129254697600244,1.0742285792838582
global,15,-0.965713220755225,-0.006348994101979316,1.1123627196935015,-1.3042336874463696,-0.028888704071804366,1.1385665733397243
global,16,-0.9350079079308946,0.018133865892292243,1.0949871203834507,-1.0802240363270093,-0.04322366372542035,1.0278790583278887
global,17,-0.9594034451902145,0.0002307490380886264,1.108792128096496,-1.0941348900482648,-0.03867149853543243,1.0347526810597882
global,18,-0.8032060520363045,0.059460190183722755,1.0204027561254594,-1.1424517660128437,-0.04193329689200675,1.0586269869521032
global,19,-0.8284419116963098,0.07356491084219567,1.0346832875828516,-1.198791372923686,-0.05194776619139432,1.0864654798676694
global,20,-0.7992225318808779,0.08173823337866563,1.018148551764794,-1.2745576567704884,-0.03364582013843793,1.1239030707874258
global,21,-0.881581616804046,0.05809798543259442,1.0647541169760841,-1.2736384632067002,-0.028534950754410336,1.123448879412714
global,22,-0.9039527419206044,0.05918998200077332,1.0774135452764635,-1.2804951278676895,0.0017971439117299057,1.1268368904595685
global,23,-0.8266450343773435,0.07929864417459977,1.0336664661460437,-1.2137618964622794,0.012444971313767223,1.0938627060167792
global,24,-0.9164271382119662,0.05891866912101782,1.084472587886892,-1.37230316470975,-0.006027819216538001,1.1722010227877242
permuted_alignment,0,-6.012393255261372e-06,nan,0.55333961979889,-0.0002585739702740675,nan,0.5186418306620032
permuted_alignment,1,-1.2206404742445978,-0.03462176231277727,1.2287609679343765,-1.2951627773844883,-0.06325201372499237,1.1900597060669178
permuted_alignment,2,-0.7103331684430516,0.1036627990239205,0.9463894150903729,-1.1046942305738336,-0.07695121207297832,1.0913002868806294
permuted_alignment,3,-0.7736743452793151,0.04116132060977695,0.9814383870703626,-0.954491798874811,-0.060821073425092596,1.0134191607663525
permuted_alignment,4,-0.8546313641324257,-0.01562798608732244,1.0262348437686801,-0.9078406705469548,-0.03486772665766478,0.9892301888064617
permuted_alignment,5,-0.7371552517621698,0.06741581146651669,0.9612310472426588,-0.7907009734557398,-0.001339492711950208,0.9284923470887602
permuted_alignment,6,-0.7068602912003725,0.07082196961326857,0.9444677460711305,-0.7276302498203682,0.05281197041377872,0.895789687577842
permuted_alignment,7,-0.8579369708957845,0.02533237008587481,1.0280639559609799,-0.9018980953217728,0.038066466965627405,0.9861489174493949
permuted_alignment,8,-0.8577384328405999,0.02083154022004675,1.0279540976495198,-0.8723276097924528,-0.028262924098889034,0.9708163912930666
permuted_alignment,9,-0.7700996694364997,0.02322367739814934,0.9794603891910958,-1.0020295813168811,-0.023221606151780427,1.0380678697631724
permuted_alignment,10,-0.9009614280729938,0.043273654798417445,1.0518709496004626,-0.9918461917469008,-0.020534882169368683,1.0327877032678678
permuted_alignment,11,-0.9523077578020749,0.013990861460835726,1.0802827373479797,-0.949749787323426,0.011801231842718411,1.0109603909881855
permuted_alignment,12,-0.9991637286521597,0.02966732357356171,1.106209846559497,-0.9219011544103792,0.008752417614871324,0.9965206587716177
permuted_alignment,13,-1.2082147732391348,-0.0029192292305381022,1.221885376603038,-0.9938998857531438,0.04463058847116519,1.0338525595427706
