control,layer,val_r2,val_pearson_r,val_mse,test_r2,test_pearson_r,test_mse
permuted_alignment,5,-0.338869673799149,0.007624966449575813,0.4200963768222401,-0.28214654602459066,0.054453454881275405,0.39617867068488055
permuted_alignment,6,-0.3383940973965611,0.005939120898729575,0.4199471554846155,-0.32598701909125327,0.029936443361132103,0.40972521916297755
permuted_alignment,7,-0.3568037603469687,0.00298756692095288,0.4257235449684698,-0.3496397072144004,0.02441454135010623,0.41703381471144046
permuted_alignment,8,-0.3501312320300545,-0.0013367147098174409,0.4236299095497024,-0.31876894115454313,0.038402454120939226,0.40749485904483634
permuted_alignment,9,-0.3494051760356387,0.019233135834116465,0.4234020953728687,-0.31962095396243506,0.0418830361506715,0.40775812793768146
permuted_alignment,10,-0.34806214535951097,0.005531666892286318,0.42298069340071004,-0.3423663393458283,0.031678537298184435,0.41478637020323855
permuted_alignment,11,-0.3800624892542055,-0.0028639056333824944,0.4330214231224317,-0.3898656117298691,-0.003869212085713143,0.42946347450926026
permuted_alignment,12,-0.4212238130369006,-0.03767900196618497,0.44593658829847954,-0.3743230673308524,0.008558482932477409,0.42466088419838244
permuted_alignment,13,-0.3558819565026128,-0.002886170023027285,0.4254343110999814,-0.3596463903884526,0.019976377676742735,0.4201258438169689
permuted_alignment,14,-0.36090870848889334,0.011486342582182528,0.42701155221459136,-0.3584830623925528,0.017276326608670928,0.4197663796508679
permuted_alignment,15,-0.3258411864819215,0.022842642390566156,0.41600843575930524,-0.35473261506596887,0.004119881953234646,0.41860750491776755
permuted_alignment,16,-0.30553275197538365,0.024713956453993963,0.4096362698031375,-0.31332760581692565,0.006532007734054356,0.40581350599865607
permuted_alignment,17,-0.3318006492716379,0.014445799778024024,0.4178783330127569,-0.3438506555684555,0.011579141364999185,0.41524501857676477
permuted_alignment,18,-0.329003147639626,0.00570286606250544,0.41700056251517914,-0.3443013372452397,0.0006531067241200707,0.4153842775937344
permuted_alignment,19,-0.3346245357623001,0.007916268568123322,0.41876438227244195,-0.3486333805663415,0.0004911350045564379,0.4167228633970693
permuted_alignment,20,-0.34488530186611044,0.0006744212069861123,0.4219838970228207,-0.3362682380982154,0.01196264714622385,0.41290207885333635
permuted_alignment,21,-0.33232209176895133,0.008335485903643943,0.4180419457288631,-0.3433872147699526,0.014781964017408037,0.4151018170370802
permuted_alignment,22,-0.3245312474398747,0.011836506850800278,0.41559741693037,-0.3620617727917319,-0.0022485913150625055,0.42087218829115863
permuted_alignment,23,-0.32330154411889267,0.01909443584657081,0.4152115736180444,-0.3442634835535394,0.006843859290950113,0.4153725809391634
permuted_alignment,24,-0.3857090879788483,-0.0037625650785908355,0.43479315319594997,-0.42979235346110856,-0.03308630281202783,0.44180069408287803
